Key,Name,Default,Unlock
Silque_Adherent_of_Mila,Earthfire Balm+,—,5
Draug_Gentle_Giant,Buckler,4,3
Draug_Gentle_Giant,Pavise,—,4
Ingrid_Solstice_Knight,New Moon,4,3
Ingrid_Solstice_Knight,Moonbow,—,4
Eirika_Graceful_Resolve,New Moon,4,3
Eirika_Graceful_Resolve,Moonbow,—,4
Dorcas_Serene_Warrior,Dragon Gaze,4,3
Dorcas_Serene_Warrior,Draconic Aura,—,4
Lilina_Firelight_Leader,Rising Flame,4,3
Lilina_Firelight_Leader,Blazing Flame,—,4
Lilina_Firelight_Leader,Gifted Magic,—,5
Lilina_Firelight_Leader,Gifted Magic II,—,5
Sothis_Girl_on_the_Throne,Daylight,4,3
Sothis_Girl_on_the_Throne,Noontime,—,4
Sothis_Girl_on_the_Throne,Sirius,—,5
Sothis_Girl_on_the_Throne,Sirius+,—,5
Tiki_Beachside_Scion,New Moon,4,3
Tiki_Beachside_Scion,Moonbow,—,4
Kana_Dragon_Princess,Dragon Gaze,4,3
Kana_Dragon_Princess,Draconic Aura,—,4
Byleth_Fell_Stars_Duo,Dragon Gaze,4,3
Byleth_Fell_Stars_Duo,Draconic Aura,—,4
Byleth_Fell_Stars_Duo,Ruptured Sky,—,5
Shamir_Archer_Apart,New Moon,4,3
Shamir_Archer_Apart,Moonbow,—,4
Ylgr_Fresh_Snowfall,Night Sky,4,3
Ylgr_Fresh_Snowfall,Glimmer,—,4
Dedue_Dimitris_Vassal,Buckler,4,3
Dedue_Dimitris_Vassal,Pavise,—,4
Robin_High_Deliverer,Glowing Ember,4,3
Robin_High_Deliverer,Bonfire,—,4
Robin_Mystery_Tactician,Glowing Ember,4,3
Robin_Mystery_Tactician,Ignis,—,4
Panne_Proud_Taguel,Night Sky,4,3
Panne_Proud_Taguel,Astra,—,4
Lyn_Ninja-Friend_Duo,New Moon,4,3
Lyn_Ninja-Friend_Duo,Moonbow,—,4
Jill_Fiery_Dracoknight,New Moon,4,3
Jill_Fiery_Dracoknight,Moonbow,—,4
Marth_Royal_Altean_Duo,Dragon Gaze,4,3
Marth_Royal_Altean_Duo,Draconic Aura,—,4
Marth_Royal_Altean_Duo,Fire Emblem,—,5
Tharja_Dark_Shadow,Retribution,4,3
Tharja_Dark_Shadow,Vengeance,—,4
Julian_Tender_Thief,New Moon,4,3
Julian_Tender_Thief,Moonbow,—,4
Loki_The_Trickster,Imbue,4,2
Loki_The_Trickster,Still-Water Balm,5,3
Loki_The_Trickster,Earthwater Balm,—,4
Loki_The_Trickster,Earthwater Balm+,—,5
Rudolf_Emperor_of_Rigel,Glowing Ember,4,3
Rudolf_Emperor_of_Rigel,Bonfire,—,4
Travant_King_of_Thracia,Glowing Ember,4,3
Travant_King_of_Thracia,Ignis,—,4
Hector_Marquess_of_Ostia,Dragon Gaze,4,3
Hector_Marquess_of_Ostia,Draconic Aura,—,4
Catherine_Thunder_Knight,Dragon Gaze,4,3
Catherine_Thunder_Knight,Draconic Aura,—,4
Olwen_Righteous_Knight,Rising Wind,4,3
Olwen_Righteous_Knight,Blazing Wind,—,4
Caellach_Tiger_Eye,Dragon Gaze,4,3
Caellach_Tiger_Eye,Dragon Fang,—,4
Dieck_Wounded_Tiger,New Moon,4,3
Dieck_Wounded_Tiger,Luna,—,4
Morgan_Fated_Darkness,Chilling Wind,4,3
Morgan_Fated_Darkness,Iceberg,—,4
Oliver_Admirer_of_Beauty,Rising Light,4,3
Oliver_Admirer_of_Beauty,Blazing Light,—,4
Arete_Requiems_Beauty,Chilling Wind,4,3
Arete_Requiems_Beauty,Glacies,—,4
Pent_Mage_General,Night Sky,4,3
Pent_Mage_General,Glimmer,—,4
Laevatein_Ninja_of_Muspell,Miracle,4,3
Edelgard_Hegemon_Husk,Glowing Ember,4,3
Edelgard_Hegemon_Husk,Bonfire,—,4
Ike_Brave_Mercenary,New Moon,4,3
Ike_Brave_Mercenary,Luna,—,4
Ike_Brave_Mercenary,Aether,—,5
Valbar_Open_and_Honest,Retribution,4,3
Valbar_Open_and_Honest,Vengeance,—,4
Arvis_Emperor_of_Flame,Rising Flame,4,3
Arvis_Emperor_of_Flame,Growing Flame,—,4
Karla_Sword_Vassal,Dragon Gaze,4,3
Karla_Sword_Vassal,Draconic Aura,—,4
Veronica_Spring_Princess,Night Sky,4,3
Veronica_Spring_Princess,Glimmer,—,4
Dimitri_Savage_Boar,Night Sky,4,3
Dimitri_Savage_Boar,Glimmer,—,4
Kempf_Conniving_General,Holy Vestments,4,3
Kempf_Conniving_General,Aegis,—,4
Jagen_Veteran_Knight,Holy Vestments,4,3
Jagen_Veteran_Knight,Aegis,—,4
Edelgard_The_Future,New Moon,4,3
Edelgard_The_Future,Luna,—,4
Tana_Winged_Princess,New Moon,4,3
Tana_Winged_Princess,Moonbow,—,4
Julia_Crusader_of_Light,Dragon Gaze,4,3
Julia_Crusader_of_Light,Dragon Fang,—,4
Seliph_Scion_of_Light,Glowing Ember,4,3
Seliph_Scion_of_Light,Ignis,—,4
Pelleas_Ashnards_Orphan,Miracle,4,3
Bramimond_The_Enigma,New Moon,4,3
Bramimond_The_Enigma,Luna,—,4
Osian_Scolded_Soldier,Daylight,4,3
Osian_Scolded_Soldier,Noontime,—,4
Rutger_Lone_Swordsman,Retribution,4,3
Rutger_Lone_Swordsman,Vengeance,—,4
Thorr_War_God,Glowing Ember,4,3
Thorr_War_God,Bonfire,—,4
Saias_Bishop_of_Flame,Chilling Wind,4,3
Saias_Bishop_of_Flame,Glacies,—,4
Hinoka_Blue_Sky_Warrior,New Moon,4,3
Hinoka_Blue_Sky_Warrior,Luna,—,4
Gwendolyn_Adorable_Knight,Buckler,4,3
Gwendolyn_Adorable_Knight,Escutcheon,—,4
Echidna_Unyielding_Idealist,Daylight,4,3
Echidna_Unyielding_Idealist,Sol,—,4
Palla_Eldest_Whitewing,New Moon,4,3
Palla_Eldest_Whitewing,Moonbow,—,4
Catria_Middle_Whitewing,New Moon,4,3
Catria_Middle_Whitewing,Luna,—,4
Claude_Almyras_King,New Moon,4,3
Claude_Almyras_King,Moonbow,—,4
Soren_Shrewd_Strategist,Rising Wind,4,3
Soren_Shrewd_Strategist,Growing Wind,—,4
Merric_Changing_Winds,Night Sky,4,3
Merric_Changing_Winds,Glimmer,—,4
Merric_Changing_Winds,Righteous Wind,—,5
Ced_Hero_on_the_Wind,New Moon,4,3
Ced_Hero_on_the_Wind,Luna,—,4
Caeda_Beloved_Queen,New Moon,4,3
Caeda_Beloved_Queen,Moonbow,—,4
Bantu_Tikis_Guardian,Dragon Gaze,4,3
Bantu_Tikis_Guardian,Dragon Fang,—,4
Walhart_The_Conqueror,New Moon,4,3
Walhart_The_Conqueror,Luna,—,4
Nailah_Unflinching_Eye,New Moon,4,3
Nailah_Unflinching_Eye,Moonbow,—,4
Velouria_Wolf_Cub,New Moon,4,3
Velouria_Wolf_Cub,Luna,—,4
Keaton_Lupine_Collector,Dragon Gaze,4,3
Keaton_Lupine_Collector,Draconic Aura,—,4
Galle_Azure_Rider,Dragon Gaze,4,3
Galle_Azure_Rider,Dragon Fang,—,4
Corrin_Fateful_Prince,Dragon Gaze,4,3
Corrin_Fateful_Prince,Dragon Fang,—,4
